"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"7plfjw","3376","4","Sung Jin-Woo","Solo Leveling","4","Fri, 17 Mar 2023 06:42:46 GMT","1679035366360","365","","","","No","No","","","6354","0","2","570779072549093399","570779072549093399","844368672985972746","169","F","B","F","F","D","F","B","",""
"vmpqjnv","922","3","Ayame Himuro","Rikei ga Koi ni Ochita no de Shoumei shitemita","2","Fri, 17 Mar 2023 06:21:25 GMT","1679034085267","69","","","","No","No","","","69","0","2","570779072549093399","749817087093899395","844368672985972746","35","F","S","S","F","A","F","D","",""
"vmhc753","49917","1","Kamin","Dragon Ball Heroes","1","Fri, 17 Mar 2023 06:17:29 GMT","1679033849271","4","","","","No","No","","","0","0","1","507297923315531786","507297923315531786","844368672985972746","1","F","S","F","F","A","F","D","",""
"vmwwnz2","49764","1","Sister","Dragon Ball: Goku's Fire Brigade","2","Fri, 17 Mar 2023 06:12:45 GMT","1679033565666","5","","","","No","No","","","0","0","2","507297923315531786","507297923315531786","844368672985972746","1","F","S","F","F","F","F","D","",""
"vmpqt6j","50557","1","Spirit of Relaxed Education","Mainichi Kaasan","2","Fri, 17 Mar 2023 05:51:32 GMT","1679032292006","1","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"vmpmwvg","50160","1","Honda","Astro Boy (1980)","1","Fri, 17 Mar 2023 03:06:14 GMT","1679022374979","1","","","","No","No","","","0","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","A","F","D","",""
"vm4frqc","50200","1","Christine","Mass Effect: Paragon Lost","1","Thu, 16 Mar 2023 19:07:41 GMT","1678993661303","1","","","","No","No","","","0","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","A","F","D","",""
"vm4mm26","32075","1","Adele","Fate/Grand Order","2","Thu, 16 Mar 2023 02:41:17 GMT","1678934477597","21","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","966912124142108672","13","F","S","S","S","B","F","D","",""
"vmwqpwm","50068","1","Cui","Dragon Ball Z","2","Wed, 15 Mar 2023 20:00:49 GMT","1678910449391","11","","","","No","No","","","0","0","2","706796448339197976","570779072549093399","844368672985972746","5","F","S","F","F","B","F","D","",""
"vmzlbbm","50241","1","Gambia","One Piece","2","Wed, 15 Mar 2023 19:59:31 GMT","1678910371325","10","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","5","F","S","S","S","B","F","D","",""
"vm1vdfr","45046","1","Trueman","Yu-Gi-Oh! GX","2","Tue, 14 Mar 2023 00:28:03 GMT","1678753683874","3","","","","No","No","","","0","0","2","749817087093899395","749817087093899395","966912124142108672","1","F","S","S","S","A","F","D","",""
"vmn3d7r","44234","1","Guider Aither","Epic Seven","2","Mon, 13 Mar 2023 14:53:59 GMT","1678719239816","10","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","5","F","S","S","S","F","F","D","",""
"vmjkmcv","50110","1","Lemur","Beastars","2","Sun, 12 Mar 2023 05:44:32 GMT","1678599872887","8","","","","No","No","","","1","0","2","","749817087093899395","844368672985972746","4","F","S","S","F","F","F","D","",""
"vmjkqgd","50226","1","Salza","Dragon Ball Z Movie 5: Cooler's Revenge","2","Sun, 12 Mar 2023 05:43:47 GMT","1678599827540","11","","","","No","No","","","1","1","2","507297923315531786","507297923315531786","844368672985972746","5","F","S","F","F","F","D","D","",""
"vmj25tr","11525","1","Chiyoda Clan Member B","Tribe Nine","3","Sun, 12 Mar 2023 03:30:39 GMT","1678591839188","9","","","","No","No","","","0","0","3","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","B","F","D","",""
"vmbmsq6","49914","1","Agotogi","One Piece","2","Fri, 10 Mar 2023 23:57:42 GMT","1678492662774","8","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","S","F","D","",""
"vm5w6pt","49818","1","Ox-King","Dragon Ball Z","3","Fri, 10 Mar 2023 19:49:45 GMT","1678477785316","23","","","","No","No","","","1","0","3","570779072549093399","507297923315531786","844368672985972746","10","F","S","F","F","D","F","D","",""
"vm5d240","5397","3","Undertaker","Black Butler","2","Fri, 10 Mar 2023 19:47:47 GMT","1678477667457","75","","","","No","No","","","254","0","2","749817087093899395","749817087093899395","844368672985972746","41","F","S","S","S","A","F","D","",""
"vm50t6l","38439","1","Suketoudara","Madou Monogatari 123","4","Fri, 10 Mar 2023 02:12:40 GMT","1678414360341","17","","","","No","No","","","1","0","4","749817087093899395","749817087093899395","844368672985972746","6","F","S","S","S","B","F","D","",""
"vmk7cls","2687","1","Street Rapper","How NOT to Summon a Demon Lord Omega","2","Thu, 09 Mar 2023 20:10:49 GMT","1678392649504","8","","","","No","No","","","0","0","2","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","B","F","D","",""
"vmkg84q","49855","1","Jose","Beyblade","2","Thu, 09 Mar 2023 14:51:17 GMT","1678373477204","3","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","966912124142108672","1","F","S","S","S","A","F","D","",""
"vmkhhm8","998","4","Karasutengu","Urusei Yatsura","2","Thu, 09 Mar 2023 00:50:41 GMT","1678323041343","40","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","966912124142108672","23","F","S","S","S","A","F","D","",""
"vmwd7bw","44230","1","Hanpen","Love Live! Nijigasaki High School Idol Club","3","Wed, 08 Mar 2023 18:24:50 GMT","1678299890918","26","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","966912124142108672","15","F","S","S","S","S","F","D","",""
"vm2sn2p","50021","1","Daikichi Karube","Imawa no Kuni no Alice CM","1","Tue, 07 Mar 2023 17:12:30 GMT","1678209150550","1","","","","No","No","","","5","0","1","749817087093899395","749817087093899395","966912124142108672","0","F","S","S","S","C","F","D","",""
"vmv6jk3","5455","4","Jeanne d'Arc","Granblue Fantasy","2","Fri, 03 Mar 2023 15:54:56 GMT","1677858896158","46","","","","No","No","","","9","0","2","749817087093899395","749817087093899395","844368672985972746","25","F","S","S","S","A","F","D","",""
"vmvjsv0","49108","1","Pilaf","Dragon Ball","3","Fri, 03 Mar 2023 00:58:53 GMT","1677805133361","30","","","","No","No","","","1","0","3","570779072549093399","570779072549093399","844368672985972746","14","F","S","F","F","F","F","D","",""
"vmvv28b","49379","1","Iruinedo","Neko Hiki no Ororane","3","Thu, 02 Mar 2023 16:42:30 GMT","1677775350969","9","","","","No","No","","","1","0","3","749817087093899395","749817087093899395","966912124142108672","4","F","S","S","S","C","F","D","",""
"ct0s10","11551","3","Rock Lee","Naruto","4","Thu, 02 Mar 2023 02:09:33 GMT","1677722973920","330","","","","No","No","","","186","0","4","570779072549093399","507297923315531786","844368672985972746","141","F","S","F","F","F","F","D","",""
"vmm4cp3","26461","2","Louis","Beastars","0","Thu, 02 Mar 2023 02:07:47 GMT","1677722867383","12","","","","No","No","","","73","0","0","","749817087093899395","844368672985972746","5","F","S","S","F","A","F","D","",""
"cc3rvt","49063","1","Newton Graceland","Pokémon: Giratina and the Sky Warrior","2","Wed, 01 Mar 2023 01:57:10 GMT","1677635830050","3","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","966912124142108672","1","F","S","S","S","B","F","D","",""
"cc5hxk","24209","2","White Lactic Acid Cell","Cells at Work!!","1","Tue, 28 Feb 2023 18:51:54 GMT","1677610314568","10","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","844368672985972746","5","F","S","S","S","A","F","D","",""
"c6smxn","49493","1","Nigrissi","Dragon Ball Super","2","Tue, 28 Feb 2023 08:06:44 GMT","1677571604652","6","","","","No","No","","","1","0","2","507297923315531786","507297923315531786","844368672985972746","4","F","S","F","F","F","F","D","",""
"c6xvw8","49459","1","Ton","Re:ZERO -Starting Life in Another World-","2","Tue, 28 Feb 2023 07:53:18 GMT","1677570798559","5","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","966912124142108672","1","F","S","S","S","B","F","D","",""
"c63tgx","48024","1","Pipi","Mermaid Melody Pichi Pichi Pitch Pure","1","Tue, 28 Feb 2023 00:35:54 GMT","1677544554613","4","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","966912124142108672","1","F","S","S","S","S","F","D","",""
"cxnvg8","6764","4","Vorona","Durarara!! X2","2","Sun, 26 Feb 2023 16:50:42 GMT","1677430242394","41","","","","No","No","","","9","0","2","749817087093899395","749817087093899395","966912124142108672","23","F","S","S","S","A","F","D","",""
"c7w64p","49040","1","Beets","Dragon Ball Super Movie: Broly","4","Thu, 23 Feb 2023 06:44:44 GMT","1677134684530","28","","","","No","No","","","3","0","4","507297923315531786","749817087093899395","844368672985972746","13","F","S","S","F","F","F","D","",""
"c72qp9","11448","2","Arthur Hellsing","Hellsing","2","Thu, 23 Feb 2023 05:35:01 GMT","1677130501212","20","","","","No","No","","","0","0","2","749817087093899395","507297923315531786","844368672985972746","11","F","S","F","S","B","F","D","",""
"c7hdcc","49197","1","Awamo","Dragon Ball Super","1","Thu, 23 Feb 2023 05:33:19 GMT","1677130399224","4","","","","No","No","","","0","0","1","507297923315531786","749817087093899395","844368672985972746","1","F","S","S","F","F","F","D","",""
"c8f0rd","48611","1","Sergio","Sushi Police","1","Tue, 21 Feb 2023 18:05:14 GMT","1677002714798","1","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","C","F","D","",""
"cfv6qg","48709","1","Porunga","Dragon Ball Z","2","Sat, 18 Feb 2023 22:30:58 GMT","1676759458874","16","","","","No","No","","","4","0","2","507297923315531786","749817087093899395","844368672985972746","6","F","S","S","F","F","F","D","",""
"x4xrzv","45494","1","Nigrissi","Dragon Ball Super","2","Fri, 17 Feb 2023 04:57:17 GMT","1676609837534","6","","","","No","No","","","1","0","2","","507297923315531786","844368672985972746","4","F","S","F","F","B","F","D","",""
"xg7ms1","12124","3","Trunks","Dragon Ball Z","2","Fri, 17 Feb 2023 04:56:47 GMT","1676609807033","63","","","","No","No","","","23","0","2","507297923315531786","507297923315531786","844368672985972746","33","F","S","F","F","A","F","D","",""
"6xpxq3","47591","1","Tournament Referee","Dragon Ball","4","Fri, 17 Feb 2023 04:51:50 GMT","1676609510472","17","","","","No","No","","","0","0","4","507297923315531786","507297923315531786","844368672985972746","8","F","S","F","F","A","F","D","",""
"cb2l0z","4197","2","Lop","Star Wars: Visions","0","Tue, 07 Feb 2023 02:54:32 GMT","1675738472617","8","","","","No","No","","","14","0","0","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","A","F","D","",""
"c5b1rh","45510","1","Freedom Alliance Captain","Doraemon: Nobita's Little Space War","2","Mon, 06 Feb 2023 02:48:54 GMT","1675651734901","1","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"662m3f","14211","3","Karim Flam","Fire Force","1","Tue, 24 Jan 2023 22:43:14 GMT","1674600194267","21","","","","No","No","","","5","0","1","749817087093899395","749817087093899395","844368672985972746","11","F","S","S","S","F","F","D","",""
"6f8f58","27","1","Cell Max","Dragon Ball Super: Super Hero","2","Sat, 14 Jan 2023 17:07:14 GMT","1673716034507","31","","","","No","No","","","19","0","2","570779072549093399","749817087093899395","844368672985972746","20","F","S","S","F","F","F","A","",""
"64qhsz","46960","1","Uub","Dragon Ball Z","2","Thu, 05 Jan 2023 04:50:19 GMT","1672894219968","18","","","","No","No","","","2","0","2","507297923315531786","507297923315531786","844368672985972746","10","F","S","F","F","B","F","D","",""
"6k73jh","46419","1","Kiyosumi Morimura","The Melancholy of Haruhi Suzumiya","4","Tue, 27 Dec 2022 08:07:26 GMT","1672128446300","4","","","","No","No","","","1","0","4","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","B","F","D","",""
"60csrp","12417","3","Rai-Dei the Blade","Trigun","4","Tue, 20 Dec 2022 07:53:56 GMT","1671522836967","75","","","","No","No","","","0","0","4","749817087093899395","749817087093899395","844368672985972746","44","F","S","S","S","S","F","D","",""
"x75d2q","45823","1","Kikutsune","Arata the Legend","2","Wed, 07 Dec 2022 15:55:18 GMT","1670428518025","2","","","","No","No","","","0","0","2","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","B","F","D","",""
"x83315","11664","3","Midvalley the Hornfreak","Trigun","2","Mon, 05 Dec 2022 03:49:31 GMT","1670212171317","19","","","","No","No","","","3","0","2","749817087093899395","749817087093899395","844368672985972746","13","F","S","S","S","A","F","D","",""
"s93npk","43575","1","Lightning","Dinozaurs: The Series","0","Wed, 19 Oct 2022 16:12:13 GMT","1666195933402","1","","","","No","No","","","0","0","0","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"srw0rn","44081","1","Tsuno","Dragon Ball Z","0","Sat, 15 Oct 2022 02:32:07 GMT","1665801127950","2","","","","No","No","","","1","0","0","507297923315531786","749817087093899395","844368672985972746","1","F","S","S","F","F","F","D","",""
"s19xbn","43449","1","Ivan Perepelkina","Terra Formars","1","Mon, 10 Oct 2022 01:58:06 GMT","1665367086698","1","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"s5c5cf","3515","4","Rip Van Winkle","Hellsing Ultimate","2","Wed, 05 Oct 2022 00:13:59 GMT","1664928839348","40","","","","No","No","","","11","0","2","","507297923315531786","844368672985972746","23","F","S","F","F","A","F","C","",""
"s5xvck","43334","1","Farmer","Dragon Ball Z","2","Wed, 05 Oct 2022 00:12:52 GMT","1664928772441","11","","","","No","No","","","15","0","2","507297923315531786","507297923315531786","844368672985972746","5","F","S","F","F","F","F","D","",""
"sk6bn1","43115","1","Fat Gotenks","Dragon Ball Z","1","Tue, 04 Oct 2022 08:02:46 GMT","1664870566047","11","","","","No","No","","","7","0","1","570779072549093399","570779072549093399","844368672985972746","5","F","S","F","F","F","F","D","",""
"s5zdz8","43358","1","Tights Brief","Dragon Ball Super","2","Tue, 04 Oct 2022 08:02:13 GMT","1664870533118","8","","","","No","No","","","1","0","2","570779072549093399","570779072549093399","844368672985972746","4","F","S","F","F","F","F","D","",""
"s5zd6v","43462","1","Vatanen","Fullmetal Alchemist: The Sacred Star of Milos","0","Tue, 04 Oct 2022 08:01:56 GMT","1664870516459","1","","","","No","No","","","0","0","0","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"swtwf9","43731","1","Oracle Fish","Dragon Ball Super","2","Sun, 02 Oct 2022 01:03:31 GMT","1664672611577","12","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","6","F","S","S","S","A","F","D","",""
"sw8w09","43023","1","Pilaf","Dragon Ball","0","Sun, 02 Oct 2022 00:12:29 GMT","1664669549204","3","","","","No","No","","","1","0","0","507297923315531786","749817087093899395","844368672985972746","1","F","S","S","F","F","F","D","",""
"dc5mrs","42738","1","General Rilldo","Dragon Ball GT","2","Thu, 22 Sep 2022 19:09:14 GMT","1663873754631","6","","","","No","No","","","1","0","2","","507297923315531786","844368672985972746","4","F","S","F","F","F","F","D","",""
"dcxbct","31237","1","Beer-Ken","Afro-Ken","1","Thu, 22 Sep 2022 19:09:02 GMT","1663873742468","7","","","","No","No","","","17","0","1","749817087093899395","570779072549093399","844368672985972746","4","F","S","F","S","F","F","D","",""
"d64p7w","2080","4","Fuuma","Senran Kagura: New Wave","3","Tue, 20 Sep 2022 20:31:25 GMT","1663705885066","114","","","","No","No","titties","","1","0","3","749817087093899395","749817087093899395","844368672985972746","74","F","S","S","S","S","F","B","",""
"dszk0v","43014","1","Kinoko Sarada","Dragon Ball","3","Sun, 18 Sep 2022 03:09:51 GMT","1663470591906","14","","","","No","No","","","0","0","3","570779072549093399","749817087093899395","844368672985972746","6","F","S","S","F","F","F","D","",""
"d8xsl6","42698","1","Johnny's Mother","Dragon Ball","4","Wed, 14 Sep 2022 06:40:05 GMT","1663137605532","22","","","","No","No","","","1","0","4","","507297923315531786","844368672985972746","10","F","S","F","F","F","F","D","",""
"dtw8zb","42542","1","Maji Kayo","Dragon Ball Super","2","Wed, 14 Sep 2022 06:39:41 GMT","1663137581417","8","","","","No","No","","","2","0","2","570779072549093399","570779072549093399","844368672985972746","4","F","S","F","F","F","F","D","",""
"dlv18v","6976","2","Leila","Fire Emblem: The Blazing Blade","2","Sun, 11 Sep 2022 02:34:16 GMT","1662863656777","29","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","16","F","S","S","S","A","F","C","",""
"dz6n22","42228","1","Bear","Dragon Ball GT: A Hero's Legacy","2","Sat, 03 Sep 2022 00:39:17 GMT","1662165557762","6","","","","No","No","","","1","0","2","507297923315531786","507297923315531786","844368672985972746","4","F","S","F","F","F","F","D","",""
"d12mh1","42303","1","Kinoko Sarada","Dragon Ball","2","Tue, 30 Aug 2022 19:01:36 GMT","1661886096114","7","","","","No","No","","","0","0","2","","749817087093899395","844368672985972746","4","F","S","S","F","F","F","D","",""
"dn37ds","40131","1","Jiraiya","Persona 4 the Animation","0","Tue, 30 Aug 2022 01:35:07 GMT","1661823307958","2","","","","No","No","","","1","0","0","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","D","",""
"dj51nq","1783","3","Rumika Aina","How Heavy Are the Dumbbells You Lift?","3","Sun, 28 Aug 2022 17:24:25 GMT","1661707465557","81","","","","No","No","","","4","0","3","","749817087093899395","844368672985972746","44","F","S","S","F","F","F","B","",""
"dwdnvb","41670","1","Bikal","Dragon Ball Super","0","Thu, 25 Aug 2022 06:44:36 GMT","1661409876688","2","","","","No","No","","","1","0","0","507297923315531786","507297923315531786","844368672985972746","1","F","S","F","F","F","F","D","",""
"dkkm7k","42055","1","Peasuke Soramame","Dragon Ball","2","Thu, 25 Aug 2022 06:44:20 GMT","1661409860116","5","","","","No","No","","","1","0","2","570779072549093399","570779072549093399","844368672985972746","1","F","S","F","F","B","F","D","",""
"dkknxx","8617","2","Maki Gamo","Don't Toy with Me, Miss Nagatoro","1","Thu, 25 Aug 2022 06:44:02 GMT","1661409842368","31","","","","No","No","","","42","0","1","749817087093899395","749817087093899395","844368672985972746","19","F","S","S","S","A","F","C","",""
"d0k0m4","41784","1","Mr. Pig","Dragon Ball","1","Fri, 19 Aug 2022 23:29:26 GMT","1660951766380","4","","","","No","No","","","1","0","1","570779072549093399","570779072549093399","844368672985972746","1","F","S","F","F","A","F","D","",""
"d0bzks","41397","1","Charmy Yamada","Dragon Ball","3","Fri, 19 Aug 2022 23:22:23 GMT","1660951343188","8","","","","No","No","","","0","0","3","507297923315531786","507297923315531786","844368672985972746","4","F","S","F","F","F","F","D","",""
"7s68q1","39406","1","Mario","Cagaster of an Insect Cage","1","Sun, 14 Aug 2022 06:43:52 GMT","1660459432834","1","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"7s37d9","5000","1","Mercenary Guild Receptionist","Skeleton Knight in Another World","2","Sat, 13 Aug 2022 21:22:30 GMT","1660425750474","3","","","","No","No","","","0","0","2","","749817087093899395","844368672985972746","1","F","S","S","F","F","F","B","",""
"7sz91s","41119","1","Whis","Dragon Ball Super","0","Sat, 13 Aug 2022 17:16:20 GMT","1660410980549","8","","","","No","No","","","27","0","0","","749817087093899395","844368672985972746","4","F","S","S","F","F","F","D","",""
"7l4x84","41227","1","Sumo Wrestler","Dragon Ball","3","Mon, 08 Aug 2022 18:46:43 GMT","1659984403862","9","","","","No","No","","","0","0","3","507297923315531786","507297923315531786","844368672985972746","4","F","S","F","F","F","F","D","",""
"7l9mdm","40714","1","Johann","Regalia: The Three Sacred Stars","4","Mon, 08 Aug 2022 18:46:01 GMT","1659984361462","21","","","","No","No","","","1","0","4","749817087093899395","749817087093899395","844368672985972746","13","F","S","S","S","A","F","D","",""
"79qg7t","40594","1","Garda","Magi: The Kingdom of Magic","1","Sat, 06 Aug 2022 07:00:38 GMT","1659769238059","1","","","","No","No","","","0","0","1","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","B","F","D","",""
"7gdnt3","1818","3","Punisher","Iron Man: Rise of Technovore","2","Sat, 06 Aug 2022 00:15:35 GMT","1659744935817","27","","","","No","No","","","2","0","2","749817087093899395","749817087093899395","844368672985972746","18","F","S","S","S","S","F","B","",""
"7gfwgx","2907","4","Gohan","Dragon Ball Z","2","Fri, 05 Aug 2022 20:53:53 GMT","1659732833257","83","","","","No","No","","","351","0","2","570779072549093399","570779072549093399","844368672985972746","43","F","S","F","F","D","F","B","",""
"7glm9q","40647","1","Rapp","Pokémon Sun & Moon","2","Fri, 05 Aug 2022 20:52:49 GMT","1659732769400","13","","","","No","No","","","1","0","2","","749817087093899395","844368672985972746","6","F","S","S","F","S","F","D","",""
"7rgqd0","40553","1","Bandages the Mummy","Dragon Ball","2","Wed, 03 Aug 2022 19:54:00 GMT","1659556440248","6","","","","No","No","","","1","0","2","570779072549093399","570779072549093399","844368672985972746","4","F","S","F","F","F","F","D","",""
"7nsncl","40290","1","Chappil","Dragon Ball Super","3","Mon, 01 Aug 2022 20:09:24 GMT","1659384564189","11","","","","No","No","","","0","0","3","570779072549093399","570779072549093399","844368672985972746","5","F","S","F","F","F","F","D","",""
"74r1nl","3064","4","Bayonetta","Bayonetta: Bloody Fate","1","Mon, 01 Aug 2022 20:08:54 GMT","1659384534941","36","","","","No","No","","","155","0","1","749817087093899395","749817087093899395","844368672985972746","23","F","S","S","S","A","F","B","",""
"7z88j2","8995","3","Future Trunks","Dragon Ball Z","3","Mon, 01 Aug 2022 15:31:46 GMT","1659367906714","158","","","","No","No","","","187","0","3","570779072549093399","570779072549093399","844368672985972746","75","F","S","F","F","D","F","D","",""
"7zd7ln","40801","1","Lee","Break Blade Movie 2: Ketsubetsu no Michi","2","Mon, 01 Aug 2022 03:26:17 GMT","1659324377911","4","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","B","F","D","",""
"7z7gc1","40705","1","Android 8","Dragon Ball Z","2","Mon, 01 Aug 2022 03:09:42 GMT","1659323382975","8","","","","No","No","","","4","0","2","507297923315531786","507297923315531786","844368672985972746","4","F","S","F","F","A","F","D","",""
"7jc7l0","40431","1","Gyaosu","Dragon Ball","3","Fri, 29 Jul 2022 21:01:27 GMT","1659128487316","8","","","","No","No","","","0","0","3","507297923315531786","507297923315531786","844368672985972746","4","F","S","F","F","B","F","D","",""
"7nbgnb","40807","1","Martin Springer","Attack on Titan 2nd Season","2","Fri, 29 Jul 2022 14:32:27 GMT","1659105147276","15","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","8","F","S","S","S","B","F","D","",""
"7jcbm8","15407","2","Kazuhito Narita","Haikyuu!!","2","Fri, 29 Jul 2022 05:04:07 GMT","1659071047926","40","","","","No","No","","","3","0","2","749817087093899395","749817087093899395","844368672985972746","24","F","S","S","S","A","F","D","",""
"7jmdhg","40386","1","Basil","Dragon Ball Super","0","Thu, 28 Jul 2022 20:04:48 GMT","1659038688598","2","","","","No","No","","","1","0","0","706796448339197976","507297923315531786","844368672985972746","1","F","S","F","F","F","F","D","",""
"7j9fk9","40484","1","Police Officer","Monster Strike","2","Thu, 28 Jul 2022 20:03:30 GMT","1659038610683","1","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","0","F","S","S","S","A","F","D","",""
"75dspt","34840","1","Digivice","Digimon Adventure","2","Tue, 26 Jul 2022 22:21:55 GMT","1658874115971","9","","","","No","No","","","3","0","2","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","A","F","D","",""
"75pd9w","9524","3","Chocolate","Food Fantasy","2","Tue, 26 Jul 2022 15:00:10 GMT","1658847610109","44","","","","No","No","","","20","0","2","749817087093899395","749817087093899395","844368672985972746","25","F","S","S","S","A","F","D","",""
"7kmskg","40236","1","Kongou","Naruto Movie 3: Guardians of the Crescent Moon Kingdom","1","Mon, 25 Jul 2022 00:33:43 GMT","1658709223763","2","","","","No","No","","","0","0","1","706796448339197976","706796448339197976","844368672985972746","1","F","S","F","F","B","F","D","",""
"7q254n","39580","1","Ryuuzetsu","Naruto Shippuden Movie 5: Blood Prison","1","Wed, 20 Jul 2022 23:35:35 GMT","1658360135499","4","","","","No","No","","","2","0","1","706796448339197976","749817087093899395","844368672985972746","1","F","S","S","F","F","F","D","",""
"t62vpj","39899","1","Mandarin","Marvel Disk Wars: The Avengers","2","Fri, 15 Jul 2022 20:49:56 GMT","1657918196843","4","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","D","",""
"txggw4","39659","1","Zenou","Dragon Ball Super","0","Fri, 15 Jul 2022 07:13:44 GMT","1657869224204","7","","","","No","No","dragonball","","26","0","0","","749817087093899395","844368672985972746","4","F","S","S","F","F","F","D","",""
"tx9hzb","39375","1","Murisam","Dragon Ball Super","2","Fri, 15 Jul 2022 07:02:16 GMT","1657868536221","5","","","","No","No","dragonball","","0","0","2","570779072549093399","749817087093899395","844368672985972746","1","F","S","S","F","D","F","D","",""
"txh4jc","39598","1","Master Shen","Dragon Ball","0","Thu, 14 Jul 2022 18:56:54 GMT","1657825014694","2","","","","No","No","dragonball","","1","0","0","570779072549093399","749817087093899395","844368672985972746","1","F","S","S","F","F","F","D","",""
"ts3sgt","29599","1","Acidquill","Pacific Rim: The Black","1","Thu, 14 Jul 2022 05:55:56 GMT","1657778156772","2","","","","No","No","","","1","0","1","749817087093899395","749817087093899395","844368672985972746","1","F","S","S","S","A","F","C","",""
"ts400v","39698","1","Oceanus Shenron","Dragon Ball GT","1","Thu, 14 Jul 2022 05:55:22 GMT","1657778122289","4","","","","No","No","","","2","1","1","570779072549093399","570779072549093399","844368672985972746","1","F","S","F","F","D","D","D","",""
"ts0v95","22006","2","Queen","One Piece","1","Wed, 13 Jul 2022 17:47:50 GMT","1657734470236","17","","","","No","No","","","6","3","1","765965288721088523","749817087093899395","648031568756998155","9","F","S","S","F","S","B","D","",""
"tdpgs7","39642","1","Polly Buckets","Dragon Ball","3","Wed, 13 Jul 2022 04:17:54 GMT","1657685874044","10","","","","No","No","","","1","0","3","570779072549093399","706796448339197976","844368672985972746","5","F","S","F","F","F","F","D","",""
"tdkg3k","10538","3","Darjeeling","Girls und Panzer","2","Tue, 12 Jul 2022 20:57:15 GMT","1657659435529","35","","","","No","No","","","15","0","2","749817087093899395","749817087093899395","844368672985972746","21","F","S","S","S","A","F","C","",""
"t7zdpg","7933","3","Misaki Tobisawa","AOKANA: Four Rhythm Across the Blue","4","Tue, 12 Jul 2022 03:02:29 GMT","1657594949133","161","","","","No","No","","","29","0","4","749817087093899395","749817087093899395","844368672985972746","91","F","S","S","S","B","F","C","",""
"t7jxk3","39319","1","Marshall Gorilla","One-Punch Man 2","2","Mon, 11 Jul 2022 23:50:58 GMT","1657583458845","9","","","","No","No","","","1","0","2","749817087093899395","749817087093899395","844368672985972746","4","F","S","S","S","A","F","D","",""
"t7wfqw","39531","1","Sedokan","Hunter x Hunter","1","Mon, 11 Jul 2022 20:34:36 GMT","1657571676589","6","","","","No","No","","","1","0","1","668600917733670912","749817087093899395","648031568756998155","4","F","S","S","F","S","F","D","",""
"t7qmvx","130","3","Kalpas","Honkai Impact 3rd","2","Mon, 11 Jul 2022 18:25:03 GMT","1657563903515","51","","","","No","No","","","25","0","2","749817087093899395","749817087093899395","844368672985972746","35","F","S","S","S","A","F","A","",""
