"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"1m1mmd","8590","2","Albert James Moriarty","Moriarty the Patriot","4","Thu, 16 Sep 2021 07:55:01 GMT","1631778901613","125","","","","No","No","b","","27","0","4","375842448209084417","375842448209084417","707706551829397565","78","F","S","S","S","A","F","C","",""
"1mj8wc","8391","2","Battler Ushiromiya","Umineko: When They Cry","2","Thu, 16 Sep 2021 07:51:47 GMT","1631778707907","20","","","","No","No","","","25","0","2","375842448209084417","375842448209084417","707706551829397565","14","F","S","S","S","A","F","C","",""
"1mj8wd","17813","1","Farrah Brown","Great Pretender","4","Thu, 16 Sep 2021 07:50:21 GMT","1631778621240","19","","","","No","No","alb","","1","0","4","375842448209084417","375842448209084417","707706551829397565","13","F","S","S","S","C","F","B","",""
"1mj8w7","75","3","Salt 'n Pepper Shrimp","Food Fantasy","1","Thu, 16 Sep 2021 07:50:18 GMT","1631778618063","21","","","","No","No","fs","","16","0","1","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","B","F","A","",""
"1mj8wr","20042","1","Tobi","Naruto Shippuden","0","Thu, 16 Sep 2021 07:48:43 GMT","1631778523628","14","","","","No","No","fs","","63","0","0","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","B","F","B","",""
"1mj8w4","11830","1","Frankenstein","Fate/Apocrypha","3","Thu, 16 Sep 2021 07:47:27 GMT","1631778447036","68","","","","No","No","b","","23","0","3","375842448209084417","375842448209084417","707706551829397565","39","F","S","S","S","B","F","D","",""
"1mj8wz","8643","2","Kirari Momobami","Kakegurui","2","Thu, 16 Sep 2021 07:47:23 GMT","1631778443100","84","","","","No","No","f","","303","0","2","375842448209084417","375842448209084417","707706551829397565","53","F","S","S","S","S","F","B","",""
"1mj8wk","187","3","Nodoka Manabe","K-On!","3","Thu, 16 Sep 2021 07:47:06 GMT","1631778426251","77","","","","No","No","p","","5","0","3","375842448209084417","375842448209084417","707706551829397565","53","F","S","S","S","A","F","A","",""
"1mj8hx","1513","2","Mahoro Saeki","Fugou Keiji: Balance:Unlimited","2","Thu, 16 Sep 2021 07:38:08 GMT","1631777888823","21","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","B","F","A","",""
"1mj8qn","20134","1","Asseylum Vers Allusia","Aldnoah.Zero","3","Thu, 16 Sep 2021 07:30:20 GMT","1631777420808","15","","","","No","No","f","","2","0","3","375842448209084417","375842448209084417","707706551829397565","9","F","S","S","S","A","F","B","",""
"1mj8q2","89","3","Floch Forster","Attack on Titan 3rd Season","2","Thu, 16 Sep 2021 07:29:24 GMT","1631777364127","61","","","","No","No","p","","60","0","2","375842448209084417","375842448209084417","707706551829397565","41","F","S","S","S","A","F","A","",""
"1mb42k","2255","1","Bocchan","The Duke of Death and His Maid","2","Thu, 16 Sep 2021 07:04:20 GMT","1631775860143","17","","","","No","No","m","","18","0","2","375842448209084417","375842448209084417","707706551829397565","10","F","S","S","S","B","F","A","",""
"1mb40z","20254","1","Mikami Kamiki","22/7","2","Thu, 16 Sep 2021 06:48:52 GMT","1631774932477","9","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","A","F","B","",""
"1m5hk2","20073","1","Ai Enma","Hell Girl","0","Thu, 16 Sep 2021 06:32:01 GMT","1631773921910","4","","","","No","No","f","","23","0","0","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","B","",""
"j3zctg","6884","2","Genos","One-Punch Man","4","Thu, 16 Sep 2021 03:16:06 GMT","1631762166218","351","$kndlw","Groovy Giraffe","robotic","Yes","No","m","","399","0","2","427033394078023680","427033394078023680","804332103524941844","313","B","B","F","F","A","S","B","",""
"1mmg78","2064","2","Takeshi Sasano","Kanojo, Okarishimasu","4","Thu, 16 Sep 2021 02:02:20 GMT","1631757740457","60","","","","No","No","","","1","0","4","375842448209084417","375842448209084417","707706551829397565","41","F","S","S","S","B","F","A","",""
"nccmzn","20170","1","Haruka Ouma","Guilty Crown","2","Thu, 16 Sep 2021 01:27:32 GMT","1631755652374","7","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","4","F","S","S","S","B","F","C","",""
"nc7rc8","8033","2","Chitose","Senran Kagura: New Wave","4","Wed, 15 Sep 2021 22:26:15 GMT","1631744775473","265","","","","No","No","","","548","0","4","375842448209084417","375842448209084417","707706551829397565","169","F","S","S","S","S","F","B","",""
"nc8xk3","2695","2","Falcom","Hyperdimension Neptunia mk2","1","Wed, 15 Sep 2021 21:37:48 GMT","1631741868841","12","","","","No","No","alb","","1","0","1","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","A","F","A","",""
"ncv999","829","3","Kaoru Sakurayashiki","SK8 the Infinity","2","Wed, 15 Sep 2021 08:06:58 GMT","1631693218354","74","","","","No","No","m","","206","0","2","375842448209084417","375842448209084417","707706551829397565","53","F","S","S","S","A","F","A","",""
"n664gv","221","3","Saya Sasamiya","The Asterisk War","2","Wed, 15 Sep 2021 05:56:35 GMT","1631685395283","42","","","","No","No","fs","","16","0","2","375842448209084417","375842448209084417","707706551829397565","30","F","S","S","S","S","F","A","",""
"n6sgqt","10123","1","Rokari Migurdia","Mushoku Tensei: Jobless Reincarnation","2","Wed, 15 Sep 2021 04:40:22 GMT","1631680822739","24","","","","No","No","","","6","0","2","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","A","F","A","",""
"n67l5f","20034","1","Selim Bradley","Fullmetal Alchemist","3","Wed, 15 Sep 2021 03:41:51 GMT","1631677311543","25","","","","No","No","","","3","0","3","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","F","F","B","",""
"n6t480","20100","1","Sousuke Nekome","Den-noh Coil","2","Wed, 15 Sep 2021 02:53:03 GMT","1631674383474","1","","","","No","No","alb","","1","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","S","F","B","",""
"n6l7sb","360","3","Abigail Williams","Fate/Grand Order","2","Wed, 15 Sep 2021 02:07:42 GMT","1631671662003","51","","","","No","No","","","43","0","2","375842448209084417","375842448209084417","707706551829397565","36","F","S","S","S","S","F","A","",""
"n69mcl","952","3","Hikage","Senran Kagura: Portrait of Girls","3","Wed, 15 Sep 2021 00:32:45 GMT","1631665965584","107","","","","No","No","fs","","45","0","3","","375842448209084417","707706551829397565","70","F","S","S","F","S","F","A","",""
"n69mc2","4417","2","Memine","Death Parade","2","Wed, 15 Sep 2021 00:31:22 GMT","1631665882688","32","","","","No","No","","","3","0","2","375842448209084417","375842448209084417","707706551829397565","21","F","S","S","S","C","F","A","",""
"n63mzc","11884","1","Krim","Maquia - When the Promised Flower Blooms","1","Tue, 14 Sep 2021 23:32:35 GMT","1631662355452","1","","","","No","No","alb","","1","0","1","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","A","F","C","",""
"n6rpc3","8914","2","Scarlett Gosling","No Guns Life","3","Tue, 14 Sep 2021 23:12:41 GMT","1631661161238","40","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","26","F","S","S","S","A","F","B","",""
"n64jw7","170","3","Scathacha","Granblue Fantasy","2","Tue, 14 Sep 2021 21:59:57 GMT","1631656797177","32","","","","No","No","fs","","2","0","2","375842448209084417","375842448209084417","707706551829397565","24","F","S","S","S","S","F","A","",""
"nmb4ls","70","3","Goku Black","Dragon Ball Super","4","Tue, 14 Sep 2021 21:52:37 GMT","1631656357467","348","$h9kl2","Blue Marguerite","hannya","Yes","No","m","","607","0","3","375842448209084417","375842448209084417","707706551829397565","360","B","A","S","S","B","S","A","Fri, 07 Apr 2023 11:29:58 GMT","1680866998561"
"n6ztw4","73","3","Jhin Syulargun","Our Last Crusade or the Rise of a New World","2","Tue, 14 Sep 2021 21:31:33 GMT","1631655093029","22","","","","No","No","p","","1","0","2","375842448209084417","375842448209084417","707706551829397565","18","F","S","S","S","S","F","A","",""
"n6hrwf","8810","2","Shiki Haruya","Durarara!! X2","0","Tue, 14 Sep 2021 16:39:10 GMT","1631637550332","4","","","","No","No","","","1","0","0","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","A","F","C","",""
"nx7t3g","5680","2","Professor Hojo","Final Fantasy VII","2","Tue, 14 Sep 2021 10:40:21 GMT","1631616021752","20","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","S","F","A","",""
"nxtvc8","3524","2","Ryuu Yamada","Yamada-kun and the Seven Witches","3","Tue, 14 Sep 2021 09:55:42 GMT","1631613342522","71","","","","No","No","m","","18","0","3","375842448209084417","375842448209084417","707706551829397565","48","F","S","S","S","S","F","B","",""
"nx8q8c","125","2","Shinsuke Takasugi","Rurouni Kenshin: Tsuiokuhen","2","Tue, 14 Sep 2021 09:06:13 GMT","1631610373066","15","","","","No","No","p","","0","0","2","375842448209084417","375842448209084417","707706551829397565","10","F","S","S","S","S","F","A","",""
"nx8q34","7890","2","Brook","One Piece","2","Tue, 14 Sep 2021 08:35:13 GMT","1631608513139","81","","","","No","No","fs","","626","0","2","375842448209084417","375842448209084417","707706551829397565","45","F","S","S","S","F","F","B","",""
"nxfnk0","8142","2","Kim Ungnyeo","The God of High School","2","Tue, 14 Sep 2021 07:29:48 GMT","1631604588138","23","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","S","F","B","",""
"nxg8jv","496","3","Mirumo","Wagamama Fairy: Mirumo de Pon!","1","Tue, 14 Sep 2021 06:15:03 GMT","1631600103221","10","","","","No","No","fs","","2","0","1","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","S","F","A","",""
"nx36km","8288","2","Anos Voldigoad","Maou Gakuin no Futekigousha","1","Tue, 14 Sep 2021 06:02:02 GMT","1631599322803","35","","","","No","No","fs","","401","0","1","389229706907484160","375842448209084417","707706551829397565","20","F","S","S","F","B","F","C","",""
"nx32kg","353","2","Younger Toguro","Yu Yu Hakusho","4","Tue, 14 Sep 2021 05:19:30 GMT","1631596770688","112","","","","No","No","m","","11","0","4","375842448209084417","375842448209084417","707706551829397565","76","F","S","S","S","B","F","A","",""
"nxrgk1","671","3","Yuika Koga","Hensuki: Are you willing to fall in love with a pervert, as long as she's a cutie?","3","Tue, 14 Sep 2021 04:44:40 GMT","1631594680193","78","","","","No","No","p","","7","0","3","375842448209084417","375842448209084417","707706551829397565","55","F","S","S","S","A","F","A","",""
"nxpxhq","8803","2","Kyouko Hori","Horimiya","0","Tue, 14 Sep 2021 04:22:39 GMT","1631593359458","21","","","","No","No","f","","1605","0","0","375842448209084417","375842448209084417","707706551829397565","14","F","S","S","S","A","F","C","",""
"nx4f2h","813","3","Nagito Komaeda","Danganronpa 2: Goodbye Despair","1","Tue, 14 Sep 2021 03:53:23 GMT","1631591603511","43","","","","No","No","fs","","567","1","1","375842448209084417","375842448209084417","707706551829397565","31","F","S","S","S","A","D","A","",""
"nx4qjm","9347","1","Tokuichi Yamagami","MARS RED","3","Tue, 14 Sep 2021 03:36:01 GMT","1631590561066","4","","","","No","No","","","1","0","3","","375842448209084417","707706551829397565","1","F","S","S","F","F","F","A","",""
"nx4qwm","20026","1","Midori Okamoto","Star Driver the Movie","2","Tue, 14 Sep 2021 03:24:38 GMT","1631589878119","1","","","","No","No","alb","","0","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","B","F","B","",""
"nxns6l","8455","2","Black Battler","Umineko: When They Cry","4","Tue, 14 Sep 2021 02:11:56 GMT","1631585516445","92","","","","No","No","m","","4","0","4","375842448209084417","375842448209084417","707706551829397565","59","F","S","S","S","S","F","B","",""
"nxj72n","19889","1","Oyaji","Den-noh Coil","1","Tue, 14 Sep 2021 01:45:04 GMT","1631583904539","1","","","","No","No","alb","","1","0","1","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","F","F","B","",""
"nxj72j","929","3","Rhea","Fire Emblem: Three Houses","0","Tue, 14 Sep 2021 01:45:00 GMT","1631583900132","10","","","","No","No","fs","","17","0","0","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","A","F","A","",""
"nsns8c","3266","2","Yuugiri","Zombieland Saga","1","Mon, 13 Sep 2021 08:54:21 GMT","1631523261874","18","","","","No","No","","","18","0","1","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","S","F","B","",""
"nshmst","7869","2","Samantha Badcock","Little Witch Academia TV","2","Mon, 13 Sep 2021 03:51:51 GMT","1631505111201","18","","","","No","No","trigger","","1","0","2","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","A","F","B","",""
"nsvm5v","19428","1","00 Qan[T]","Mobile Suit Gundam 00 the Movie: A Wakening of the Trailblazer","2","Mon, 13 Sep 2021 01:57:16 GMT","1631498236530","8","","","","No","No","","","2","0","2","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","A","F","B","",""
"nd6d2b","549","3","Inyou","Gunjou no Magmel","4","Mon, 13 Sep 2021 00:49:32 GMT","1631494172723","133","","","","No","No","fs","","14","0","4","375842448209084417","375842448209084417","707706551829397565","90","F","S","S","S","A","F","A","",""
"ndx2xd","19741","1","Penta","Penguin Highway","3","Sun, 12 Sep 2021 23:59:34 GMT","1631491174393","33","","","","No","No","","","11","0","3","375842448209084417","375842448209084417","707706551829397565","20","F","S","S","S","B","F","B","",""
"nd8s1z","15720","1","Noi","Dorohedoro","2","Sun, 12 Sep 2021 21:36:48 GMT","1631482608766","31","","","","No","No","fs","","122","0","2","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","A","F","D","",""
"ndh7lv","10877","1","PhoneWave","Steins;Gate 0","2","Sun, 12 Sep 2021 11:37:27 GMT","1631446647631","12","","","","No","No","","","3","0","2","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","C","F","C","",""
"ndqx0d","8582","2","Camilla","Fire Emblem Fates","0","Sun, 12 Sep 2021 11:28:39 GMT","1631446119308","13","","","","No","No","b","","98","0","0","","375842448209084417","707706551829397565","6","F","S","S","F","C","F","C","",""
"n7fw7t","5026","2","Vivy","Vivy: Fluorite Eye's Song","3","Sun, 12 Sep 2021 02:17:31 GMT","1631413051762","153","","","","No","No","","","379","0","3","375842448209084417","375842448209084417","707706551829397565","99","F","S","S","S","S","F","B","",""
"n7g2hw","6535","1","Rudeus Greyrat","Mushoku Tensei: Jobless Reincarnation","2","Sun, 12 Sep 2021 00:53:56 GMT","1631408036144","56","","","","No","No","m","","453","0","2","375842448209084417","375842448209084417","707706551829397565","33","F","S","S","S","A","F","C","",""
"ntdtxj","302","3","Shuna","That Time I Got Reincarnated as a Slime","2","Sat, 11 Sep 2021 12:46:15 GMT","1631364375975","83","","","","No","No","fs","","275","0","2","375842448209084417","375842448209084417","707706551829397565","58","F","S","S","S","S","F","A","",""
"ntdmk8","164","3","Takeshi Aiza","Your lie in April","1","Sat, 11 Sep 2021 11:57:29 GMT","1631361449425","18","","","","No","No","","","4","0","1","375842448209084417","375842448209084417","707706551829397565","15","F","S","S","S","S","F","A","",""
"nt8b8g","19933","1","Noriko","Golden Boy","2","Sat, 11 Sep 2021 10:30:25 GMT","1631356225043","1","","","","No","No","alb","","1","0","2","375842448209084417","375842448209084417","707706551829397565","0","F","S","S","S","F","F","B","",""
"nt8bfk","8481","2","Kusuke Saiki","The Disastrous Life of Saiki K.","2","Sat, 11 Sep 2021 10:14:57 GMT","1631355297793","42","","","","No","No","","","14","0","2","375842448209084417","375842448209084417","707706551829397565","28","F","S","S","S","A","F","B","",""
"nt3rrz","19606","1","Kokonotsu Shikada","Dagashi Kashi","3","Sat, 11 Sep 2021 06:31:00 GMT","1631341860967","16","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","F","F","B","",""
"nt3rrj","3198","2","Louise","Shadows House","2","Sat, 11 Sep 2021 06:30:53 GMT","1631341853980","25","","","","No","No","","","6","0","2","375842448209084417","375842448209084417","707706551829397565","18","F","S","S","S","B","F","A","",""
"ntrtzk","426","2","Guiron","Edens Zero","1","Sat, 11 Sep 2021 06:01:06 GMT","1631340066785","7","","","","No","No","fs","","0","0","1","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","C","F","A","",""
"ntrtzw","247","3","Tokiya Ichinose","Uta no Prince-sama: Maji Love 1000%","3","Sat, 11 Sep 2021 06:01:00 GMT","1631340060973","68","","","","No","No","fs","","16","0","3","375842448209084417","375842448209084417","707706551829397565","48","F","S","S","S","A","F","A","",""
"ntzmd4","195","3","Gold Experience Requiem","JoJo's Bizarre Adventure: Golden Wind","2","Sat, 11 Sep 2021 03:51:52 GMT","1631332312461","71","","","","No","No","","","87","0","2","375842448209084417","375842448209084417","707706551829397565","51","F","S","S","S","S","F","A","",""
"nt51ss","8367","2","Caesar Zeppeli","JoJo's Bizarre Adventure","3","Sat, 11 Sep 2021 01:16:54 GMT","1631323014788","159","","","","No","No","fs","","168","0","3","375842448209084417","375842448209084417","707706551829397565","103","F","S","S","S","S","F","B","",""
"nt51s0","457","3","Tatsuya Himuro","Kuroko's Basketball 2","2","Sat, 11 Sep 2021 01:15:36 GMT","1631322936809","35","","","","No","No","fs","","8","0","2","375842448209084417","375842448209084417","707706551829397565","24","F","S","S","S","A","F","A","",""
"n8x3zz","13281","1","Misae Sagara","Clannad","2","Fri, 10 Sep 2021 18:45:40 GMT","1631299540229","12","","","","No","No","key","","7","0","2","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","F","F","C","",""
"n8hv45","19784","1","Shouko Sashinami","Valvrave the Liberator","2","Fri, 10 Sep 2021 04:01:13 GMT","1631246473759","5","","","","No","No","f","","1","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","F","F","B","",""
"n8hvzx","11500","1","Violet Evergarden","Violet Evergarden","4","Fri, 10 Sep 2021 04:00:09 GMT","1631246409758","328","","","stainedglass","No","Yes","kyoani","Vi","2307","0","3","375842448209084417","375842448209084417","707706551829397565","288","B","A","S","S","S","S","C","",""
"nlc093","19696","1","Fumino Furuhashi","We Never Learn","3","Fri, 10 Sep 2021 01:25:35 GMT","1631237135943","60","","","","No","No","fs","","114","0","3","375842448209084417","375842448209084417","707706551829397565","38","F","S","S","S","A","F","B","",""
"nlc0gb","19607","1","Jun Toda","22/7","3","Fri, 10 Sep 2021 01:22:58 GMT","1631236978257","12","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","B","F","B","",""
"nlc03g","8035","2","Mayumi Saegusa","The Irregular at Magic High School","2","Fri, 10 Sep 2021 01:21:32 GMT","1631236892978","45","","","","No","No","f","","47","0","2","389229706907484160","375842448209084417","707706551829397565","25","F","S","S","F","F","F","B","",""
"nlxmcz","11168","1","Kakyoin's Cherry","JoJo's Bizarre Adventure: Stardust Crusaders","2","Fri, 10 Sep 2021 00:10:33 GMT","1631232633868","57","","","","No","No","ss","","135","0","2","375842448209084417","375842448209084417","707706551829397565","34","F","S","S","S","S","F","C","",""
"nldpl1","8554","2","Touma Kamijou","A Certain Scientific Railgun S","1","Thu, 09 Sep 2021 23:22:16 GMT","1631229736180","21","","","","No","No","fs","","51","0","1","375842448209084417","375842448209084417","707706551829397565","14","F","S","S","S","A","F","B","",""
"nl3thx","3010","1","Shadow Monarch","Solo Leveling","4","Thu, 09 Sep 2021 18:46:38 GMT","1631213198676","165","","","","No","No","fs","","70","0","4","375842448209084417","375842448209084417","707706551829397565","106","F","S","S","S","C","F","A","",""
"nl3kg0","309","3","Karim Flam","Fire Force","2","Thu, 09 Sep 2021 18:27:59 GMT","1631212079742","43","","","","No","No","p","","5","0","2","375842448209084417","375842448209084417","707706551829397565","29","F","S","S","S","C","F","A","",""
"nlp90w","19605","1","Junko Tange","Wake Up, Girls!","3","Thu, 09 Sep 2021 17:45:50 GMT","1631209550825","3","","","","No","No","","","1","0","3","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","B","F","B","",""
"nlm55p","8694","2","Goblin Slayer","Goblin Slayer","0","Thu, 09 Sep 2021 07:59:44 GMT","1631174384796","19","","","","No","No","m","","278","0","0","375842448209084417","375842448209084417","707706551829397565","14","F","S","S","S","S","F","C","",""
"nfxb8m","2375","1","Shiho Miyano","Detective Conan","4","Thu, 09 Sep 2021 06:01:01 GMT","1631167261273","35","","","","No","No","f","","4","0","4","375842448209084417","375842448209084417","707706551829397565","25","F","S","S","S","S","F","A","",""
"nf9f7n","6869","1","Yua Aneha","I Tried Asking In Dogeza","2","Thu, 09 Sep 2021 01:37:06 GMT","1631151426076","10","","","","No","No","f","","1","0","2","375842448209084417","375842448209084417","707706551829397565","6","F","S","S","S","B","F","B","",""
"nf3rg0","58","3","Kensei Maeshima","Skate-Leading Stars","3","Thu, 09 Sep 2021 00:27:12 GMT","1631147232286","54","","","","No","No","p","","4","0","3","375842448209084417","375842448209084417","707706551829397565","39","F","S","S","S","S","F","A","",""
"nf2ltv","6565","2","Shigure Sohma","Fruits Basket","2","Wed, 08 Sep 2021 17:59:05 GMT","1631123945567","46","","","","No","No","b","","58","0","2","375842448209084417","375842448209084417","707706551829397565","29","F","S","S","S","A","F","B","",""
"nfhvkt","4098","2","Shiggy","Made in Abyss","2","Wed, 08 Sep 2021 17:01:41 GMT","1631120501111","26","","","","No","No","m","","3","0","2","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","S","F","B","",""
"nfqpvl","374","3","Masumi Usui","A3! Season Spring & Summer","2","Wed, 08 Sep 2021 16:44:16 GMT","1631119456086","34","","","","No","No","fs","","20","0","2","375842448209084417","375842448209084417","707706551829397565","25","F","S","S","S","S","F","A","",""
"nf0jtg","172","3","Cassius","Granblue Fantasy","2","Wed, 08 Sep 2021 16:06:24 GMT","1631117184886","27","","","","No","No","fs","","1","0","2","","375842448209084417","707706551829397565","16","F","S","S","F","C","F","A","",""
"n9txvd","19316","1","Mother Ai Pp1000","Pop Team Epic","2","Wed, 08 Sep 2021 11:26:59 GMT","1631100419010","10","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","A","F","B","",""
"n9pq75","19792","1","Maimu Okurahama","Kill La Kill","2","Wed, 08 Sep 2021 04:38:30 GMT","1631075910467","7","","","","No","No","trigger","","1","0","2","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","A","F","B","",""
"n9z1kp","421","3","Hisoka","Hunter x Hunter","4","Wed, 08 Sep 2021 03:41:19 GMT","1631072479869","359","","","kintsugi","No","Yes","m","Hisoka the Magician","1294","0","4","375842448209084417","375842448209084417","707706551829397565","364","B","S","S","S","S","S","A","Sun, 02 Apr 2023 17:22:59 GMT","1680456179816"
"n9ws2c","103","3","Saber","Fate/Prototype","0","Wed, 08 Sep 2021 00:18:53 GMT","1631060333273","13","","","","No","No","p","","23","0","0","375842448209084417","375842448209084417","707706551829397565","8","F","S","S","S","S","F","A","",""
"n9wn1b","7699","2","Sakura Haruno","Naruto","2","Tue, 07 Sep 2021 23:54:36 GMT","1631058876412","86","","","","No","No","","","267","0","2","375842448209084417","375842448209084417","707706551829397565","55","F","S","S","S","S","F","B","",""
"n9vl39","9704","1","Mecha Senkuu","Dr. Stone","2","Tue, 07 Sep 2021 21:07:55 GMT","1631048875614","33","","","","No","No","","","18","0","2","375842448209084417","375842448209084417","707706551829397565","23","F","S","S","S","S","F","A","",""
"n9ml8p","159","3","Musashibou Benkei","Fate/Grand Order","0","Tue, 07 Sep 2021 20:45:52 GMT","1631047552068","7","","","","No","No","fs","","2","0","0","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","A","F","A","",""
"570sg1","6031","1","Neiru Aonuma","Wonder Egg Priority","1","Tue, 07 Sep 2021 20:34:21 GMT","1631046861500","26","","","","No","No","f","","86","0","1","737742081631453244","737742081631453244","733371256967135283","15","F","S","F","F","A","F","C","",""
"n9mh7c","19744","1","Hanayo","Selector Infected WIXOSS","2","Tue, 07 Sep 2021 20:26:33 GMT","1631046393508","6","","","","No","No","","","1","0","2","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","F","F","B","",""
"ngjj3x","6913","1","Inamoto-san","SSSS.Dynazenon","3","Tue, 07 Sep 2021 08:43:37 GMT","1631004217613","13","","","","No","No","trigger","","1","0","3","389229706907484160","375842448209084417","707706551829397565","6","F","S","S","F","B","F","A","",""
"ngjj3s","2217","2","Leonof the Puppet-Master","Trigun","3","Tue, 07 Sep 2021 08:43:25 GMT","1631004205831","26","","","","No","No","","","0","1","3","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","C","D","A","",""
"ngbrct","577","3","Iris Heart","Hyperdimension Neptunia","1","Tue, 07 Sep 2021 07:50:07 GMT","1631001007138","27","","","","No","No","fs","","49","0","1","375842448209084417","375842448209084417","707706551829397565","19","F","S","S","S","S","F","A","",""
"ng5mgz","1925","2","Kazuma Takasago","Slam Dunk","3","Tue, 07 Sep 2021 06:53:24 GMT","1630997604516","33","","","","No","No","","","0","0","3","375842448209084417","375842448209084417","707706551829397565","21","F","S","S","S","A","F","A","",""
"ng5mgj","195","2","Kitaouji Mikiya","Opera Girl!","4","Tue, 07 Sep 2021 06:53:18 GMT","1630997598651","48","","","","No","No","","","0","0","4","375842448209084417","375842448209084417","707706551829397565","33","F","S","S","S","A","F","A","",""
"ngh7t5","16637","1","Lily Hoshikawa","Zombieland Saga","4","Tue, 07 Sep 2021 04:42:36 GMT","1630989756217","86","","","","No","No","f","","16","0","4","375842448209084417","375842448209084417","707706551829397565","50","F","S","S","S","A","F","D","",""
"n3x2tk","19618","1","Kagura Demuri","Aquarion Evol","2","Tue, 07 Sep 2021 00:44:44 GMT","1630975484014","5","","","","No","No","m","","2","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","B","F","B","",""
"n3swqt","7688","2","Lucina","Fire Emblem Awakening","2","Tue, 07 Sep 2021 00:05:20 GMT","1630973120569","59","","","","No","No","fs","","117","0","2","375842448209084417","375842448209084417","707706551829397565","39","F","S","S","S","S","F","B","",""
"n37jtm","10923","1","Stella Vermillion","Chivalry of a Failed Knight","1","Mon, 06 Sep 2021 22:58:57 GMT","1630969137554","29","","","","No","No","fs","","375","0","1","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","A","F","C","",""
"n38m74","19785","1","Mika Ogino","Kuromukuro","2","Mon, 06 Sep 2021 21:40:46 GMT","1630964446530","5","","","","No","No","pa","","1","0","2","375842448209084417","375842448209084417","707706551829397565","1","F","S","S","S","F","F","B","",""
"n326b7","8201","2","Delphinium","DARLING in the FRANXX","0","Mon, 06 Sep 2021 13:03:38 GMT","1630933418927","9","","","","No","No","","","4","0","0","375842448209084417","375842448209084417","707706551829397565","5","F","S","S","S","B","F","B","",""
"n326bt","8095","2","Meruem","Hunter x Hunter (2011)","2","Mon, 06 Sep 2021 13:03:36 GMT","1630933416020","80","","","","No","No","fs","","253","0","2","375842448209084417","375842448209084417","707706551829397565","50","F","S","S","S","A","F","B","",""
"n3m3sb","1133","2","Shion Karanomori","Psycho-Pass","4","Mon, 06 Sep 2021 09:04:09 GMT","1630919049853","119","","","","No","No","f","","3","0","4","375842448209084417","375842448209084417","707706551829397565","83","F","S","S","S","S","F","A","",""
"nrcdjm","19409","1","Anna Kyoyama","Shaman King","3","Mon, 06 Sep 2021 08:48:58 GMT","1630918138117","25","","","","No","No","f","","31","0","3","375842448209084417","375842448209084417","707706551829397565","16","F","S","S","S","A","F","B","",""
